productname,variationname,companyname,homeloantype,mintotalloanamount,maxlvr,minlvr,fixmonth,allowssplitloan,hasoffsetaccount,isfirsthomebuyersavailable,requiresfirsthomebuyers,hasowneroccupiedpurpose,hasinvestmentpurpose,hasprincipalandinterest,hasinterestonly,minloanterm,maxloanterm,hasweeklyrepayments,hasfortnightlyrepayments,hasmonthlyrepayments,isnewcustomer,labels
Ultra Plus Investment Loan Fixed (Principal and Interest),Ultra Plus Investment Loan Fixed (Principal and Interest) 3 Years (LVR < 80%),Homeloans,FIXED,200000.0,80.0,0.0,36.0,True,False,True,False,False,True,True,False,5,30,True,True,True,False,5
Ultra Plus Investment Loan Fixed (Principal and Interest),Ultra Plus Investment Loan Fixed (Principal and Interest) 1 Year (LVR < 80%),Homeloans,FIXED,200000.0,80.0,0.0,12.0,True,False,True,False,False,True,True,False,5,30,True,True,True,False,5
Ultra Plus Investment Loan Fixed (Principal and Interest),Ultra Plus Investment Loan Fixed (Principal and Interest) 5 Years (LVR < 80%),Homeloans,FIXED,200000.0,80.0,0.0,60.0,True,False,True,False,False,True,True,False,5,30,True,True,True,False,5
Ultra Plus Investment Loan Fixed (Interest Only),Ultra Plus Investment Loan Fixed (Interest Only) 1 Year (LVR < 80%),Homeloans,FIXED,200000.0,80.0,0.0,12.0,True,False,True,False,False,True,False,True,5,30,True,True,True,False,4
Ultra Plus Investment Loan Fixed (Interest Only),Ultra Plus Investment Loan Fixed (Interest Only) 4 Years (LVR < 80%),Homeloans,FIXED,200000.0,80.0,0.0,48.0,True,False,True,False,False,True,False,True,5,30,True,True,True,False,4
Ultra Plus Investment Loan Fixed (Interest Only),Ultra Plus Investment Loan Fixed (Interest Only) 3 Years (LVR < 80%),Homeloans,FIXED,200000.0,80.0,0.0,36.0,True,False,True,False,False,True,False,True,5,30,True,True,True,False,4
Ultra Plus Home Loan (Principal and Interest),"Ultra Plus Home Loan (Principal and Interest) (Amounts < $200k, LVR 90%-95%)",Homeloans,VARIABLE,0.0,95.0,90.0,nan,True,False,True,False,True,False,True,False,5,30,True,True,True,False,3
Ultra Plus Home Loan (Principal and Interest),"Ultra Plus Home Loan (Principal and Interest) (Amounts < $200k, LVR 80%-90%)",Homeloans,VARIABLE,0.0,90.0,80.0,nan,True,False,True,False,True,False,True,False,5,30,True,True,True,False,3
Ultra Plus Home Loan (Principal and Interest),"Ultra Plus Home Loan (Principal and Interest) ($200k+, LVR < 80%)",Homeloans,VARIABLE,200000.0,80.0,70.0,nan,True,False,True,False,True,False,True,False,5,30,True,True,True,False,3
Ultra Plus Home Loan (Principal and Interest),"Ultra Plus Home Loan (Principal and Interest) ($200k+, LVR < 70%)",Homeloans,VARIABLE,200000.0,70.0,0.0,nan,True,False,True,False,True,False,True,False,5,30,True,True,True,False,3
Ultra Plus Home Loan (Interest Only),"Ultra Plus Home Loan (Interest Only) (Amounts < $200k, LVR < 80%)",Homeloans,VARIABLE,0.0,80.0,70.0,nan,True,False,True,False,True,False,False,True,5,30,True,True,True,False,0
Ultra Plus Home Loan (Interest Only),"Ultra Plus Home Loan (Interest Only) ($200k+, LVR < 70%)",Homeloans,VARIABLE,200000.0,70.0,0.0,nan,True,False,True,False,True,False,False,True,5,30,True,True,True,False,0
Optima Investment Loan Fixed (Principal and Interest),Optima Investment Loan Fixed (Principal and Interest) 5 Years (LVR 80%-90%),Homeloans,FIXED,150000.0,90.0,80.0,60.0,True,False,True,False,False,True,True,False,1,30,False,True,True,False,5
Optima Investment Loan Fixed (Principal and Interest),Optima Investment Loan Fixed (Principal and Interest) 1 Year (LVR 80%-90%),Homeloans,FIXED,150000.0,90.0,80.0,12.0,True,False,True,False,False,True,True,False,1,30,False,True,True,False,5
Optima Investment Loan Fixed (Principal and Interest),Optima Investment Loan Fixed (Principal and Interest) 1 Year (LVR 70%-80%),Homeloans,FIXED,150000.0,80.0,70.0,12.0,True,False,True,False,False,True,True,False,1,30,False,True,True,False,5
Optima Investment Loan Fixed (Principal and Interest),Optima Investment Loan Fixed (Principal and Interest) 3 Years (LVR 70%-80%),Homeloans,FIXED,150000.0,80.0,70.0,36.0,True,False,True,False,False,True,True,False,1,30,False,True,True,False,5
Optima Investment Loan Fixed (Principal and Interest),Optima Investment Loan Fixed (Principal and Interest) 5 Years (LVR 70%-80%),Homeloans,FIXED,150000.0,80.0,70.0,60.0,True,False,True,False,False,True,True,False,1,30,False,True,True,False,5
Optima Investment Loan Fixed (Principal and Interest),Optima Investment Loan Fixed (Principal and Interest) 2 Years (LVR < 70%),Homeloans,FIXED,150000.0,70.0,0.0,24.0,True,False,True,False,False,True,True,False,1,30,False,True,True,False,5
Optima Investment Loan Fixed (Principal and Interest),Optima Investment Loan Fixed (Principal and Interest) 4 Years (LVR < 70%),Homeloans,FIXED,150000.0,70.0,0.0,48.0,True,False,True,False,False,True,True,False,1,30,False,True,True,False,5
Optima Investment Loan Fixed (Interest Only),Optima Investment Loan Fixed (Interest Only) 1 Year (LVR 70%-80%),Homeloans,FIXED,150000.0,80.0,70.0,12.0,True,False,True,False,False,True,False,True,1,30,False,False,True,False,4
Optima Investment Loan Fixed (Interest Only),Optima Investment Loan Fixed (Interest Only) 4 Years (LVR 70%-80%),Homeloans,FIXED,150000.0,80.0,70.0,48.0,True,False,True,False,False,True,False,True,1,30,False,False,True,False,4
Optima Investment Loan Fixed (Interest Only),Optima Investment Loan Fixed (Interest Only) 2 Years (LVR 70%-80%),Homeloans,FIXED,150000.0,80.0,70.0,24.0,True,False,True,False,False,True,False,True,1,30,False,False,True,False,4
Optima Investment Loan Fixed (Interest Only),Optima Investment Loan Fixed (Interest Only) 2 Years (LVR < 70%),Homeloans,FIXED,150000.0,70.0,0.0,24.0,True,False,True,False,False,True,False,True,1,30,False,False,True,False,4
Optima Investment Loan Fixed (Interest Only),Optima Investment Loan Fixed (Interest Only) 4 Years (LVR < 70%),Homeloans,FIXED,150000.0,70.0,0.0,48.0,True,False,True,False,False,True,False,True,1,30,False,False,True,False,4
Optima Investment Loan (Principal and Interest),Optima Investment Loan (Principal and Interest) (LVR 80-90%),Homeloans,VARIABLE,0.0,90.0,80.0,nan,True,True,True,False,False,True,True,False,1,30,False,True,True,False,1
Optima Investment Loan (Principal and Interest),Optima Investment Loan (Principal and Interest) (LVR < 70%),Homeloans,VARIABLE,0.0,70.0,0.0,nan,True,True,True,False,False,True,True,False,1,30,False,True,True,False,1
Optima Investment Loan (Interest Only),Optima Investment Loan (Interest Only) (LVR < 70%),Homeloans,VARIABLE,0.0,70.0,0.0,nan,True,True,True,False,False,True,False,True,1,30,False,True,True,False,4
Optima Home Loan Fixed (Principal and Interest),Optima Home Loan Fixed (Principal and Interest) 3 Years (LVR < 70%),Homeloans,FIXED,150000.0,70.0,0.0,36.0,True,False,True,False,True,False,True,False,1,30,False,True,True,False,2
Optima Home Loan Fixed (Principal and Interest),Optima Home Loan Fixed (Principal and Interest) 4 Years (LVR < 70%),Homeloans,FIXED,150000.0,70.0,0.0,48.0,True,False,True,False,True,False,True,False,1,30,False,True,True,False,2
Optima Home Loan Fixed (Principal and Interest),Optima Home Loan Fixed (Principal and Interest) 1 Year (LVR 80%-95%),Homeloans,FIXED,150000.0,95.0,80.0,12.0,True,False,True,False,True,False,True,False,1,30,False,True,True,False,2
Optima Home Loan Fixed (Principal and Interest),Optima Home Loan Fixed (Principal and Interest) 3 Years (LVR 80%-95%),Homeloans,FIXED,150000.0,95.0,80.0,36.0,True,False,True,False,True,False,True,False,1,30,False,True,True,False,2
Optima Home Loan Fixed (Principal and Interest),Optima Home Loan Fixed (Principal and Interest) 5 Years (LVR 80%-95%),Homeloans,FIXED,150000.0,95.0,80.0,60.0,True,False,True,False,True,False,True,False,1,30,False,True,True,False,2
Optima Home Loan Fixed (Principal and Interest),Optima Home Loan Fixed (Principal and Interest) 2 Years (LVR 70%-80%),Homeloans,FIXED,150000.0,80.0,70.0,24.0,True,False,True,False,True,False,True,False,1,30,False,True,True,False,2
Optima Home Loan Fixed (Principal and Interest),Optima Home Loan Fixed (Principal and Interest) 4 Years (LVR 70%-80%),Homeloans,FIXED,150000.0,80.0,70.0,48.0,True,False,True,False,True,False,True,False,1,30,False,True,True,False,2
Optima Home Loan Fixed (Interest Only),Optima Home Loan Fixed (Interest Only) 4 Years (LVR 70%-80%),Homeloans,FIXED,150000.0,80.0,70.0,48.0,True,False,True,False,True,False,False,True,1,30,False,False,True,False,0
Optima Home Loan Fixed (Interest Only),Optima Home Loan Fixed (Interest Only) 3 Years (LVR 70%-80%),Homeloans,FIXED,150000.0,80.0,70.0,36.0,True,False,True,False,True,False,False,True,1,30,False,False,True,False,0
Optima Home Loan Fixed (Interest Only),Optima Home Loan Fixed (Interest Only) 2 Years (LVR 70%-80%),Homeloans,FIXED,150000.0,80.0,70.0,24.0,True,False,True,False,True,False,False,True,1,30,False,False,True,False,0
Optima Home Loan Fixed (Interest Only),Optima Home Loan Fixed (Interest Only) 2 Years (LVR < 70%),Homeloans,FIXED,150000.0,70.0,0.0,24.0,True,False,True,False,True,False,False,True,1,30,False,False,True,False,0
Optima Home Loan Fixed (Interest Only),Optima Home Loan Fixed (Interest Only) 4 Years (LVR < 70%),Homeloans,FIXED,150000.0,70.0,0.0,48.0,True,False,True,False,True,False,False,True,1,30,False,False,True,False,0
Optima Home Loan (Principal and Interest),Optima Home Loan (Principal and Interest) (LVR 70%-80%),Homeloans,VARIABLE,0.0,80.0,70.0,nan,True,True,True,False,True,False,True,False,1,30,False,True,True,False,3
Optima Home Loan (Principal and Interest),Optima Home Loan (Principal and Interest) (LVR 80%-90%),Homeloans,VARIABLE,0.0,90.0,80.0,nan,True,True,True,False,True,False,True,False,1,30,False,True,True,False,3
Optima Home Loan (Interest Only),Optima Home Loan (Interest Only) (LVR 70%-80%),Homeloans,VARIABLE,0.0,80.0,70.0,nan,True,True,True,False,True,False,False,True,1,30,False,True,True,False,0
MoniPower Investment Loan Fixed (Principal and Interest),MoniPower Investment Loan Fixed (Principal and Interest) 3 Years,Homeloans,FIXED,50000.0,95.0,0.0,36.0,True,True,True,False,False,True,True,False,5,30,True,True,True,False,5
MoniPower Investment Loan Fixed (Principal and Interest),MoniPower Investment Loan Fixed (Principal and Interest) 4 Years,Homeloans,FIXED,50000.0,95.0,0.0,48.0,True,True,True,False,False,True,True,False,5,30,True,True,True,False,5
MoniPower Investment Loan Fixed (Principal and Interest),MoniPower Investment Loan Fixed (Principal and Interest) 5 Years,Homeloans,FIXED,50000.0,95.0,0.0,60.0,True,True,True,False,False,True,True,False,5,30,True,True,True,False,5
MoniPower Investment Loan (Principal and Interest),MoniPower Investment Loan (Principal and Interest) (LVR 80%-90%),Homeloans,VARIABLE,50000.0,90.0,80.0,nan,True,True,True,False,False,True,True,False,5,30,True,True,True,False,1
MoniPower Home Loan Fixed (Principal and Interest),MoniPower Home Loan Fixed (Principal and Interest) 2 Years,Homeloans,FIXED,50000.0,95.0,0.0,24.0,True,True,True,False,True,False,True,False,5,30,True,True,True,False,2
MoniPower Home Loan Fixed (Principal and Interest),MoniPower Home Loan Fixed (Principal and Interest) 3 Years,Homeloans,FIXED,50000.0,95.0,0.0,36.0,True,True,True,False,True,False,True,False,5,30,True,True,True,False,2
MoniPower Home Loan (Principal and Interest),MoniPower Home Loan (Principal and Interest) (LVR < 80%),Homeloans,VARIABLE,50000.0,80.0,0.0,nan,True,True,True,False,True,False,True,False,5,30,True,True,True,False,3
Variable Rate Investment Loan (Interest Only),"Variable Rate Investment Loan (Interest Only) ($750k-$1M, LVR 80%-90%)",Homestar Finance,VARIABLE,750000.0,90.0,80.0,nan,True,True,False,False,False,True,False,True,1,30,False,False,True,False,4
Variable Rate Investment Loan (Interest Only),"Variable Rate Investment Loan (Interest Only) (Amounts < $750k, LVR 70%-80%)",Homestar Finance,VARIABLE,150000.0,80.0,70.0,nan,True,True,False,False,False,True,False,True,1,30,False,False,True,False,4
Variable Rate Investment Loan (Interest Only),"Variable Rate Investment Loan (Interest Only) ($750k-$1M, LVR 70%-80%)",Homestar Finance,VARIABLE,750000.0,80.0,70.0,nan,True,True,False,False,False,True,False,True,1,30,False,False,True,False,4
Fixed Rate Investment Loan (Interest Only),Fixed Rate Investment Loan (Interest Only) 1 Year,Homestar Finance,FIXED,150000.0,70.0,0.0,12.0,True,False,False,False,False,True,False,True,1,30,False,False,True,False,4
Fixed Rate Investment Loan (Interest Only),Fixed Rate Investment Loan (Interest Only) 2 Years,Homestar Finance,FIXED,150000.0,70.0,0.0,24.0,True,False,False,False,False,True,False,True,1,30,False,False,True,False,4
Fixed Rate Investment Loan (Interest Only),Fixed Rate Investment Loan (Interest Only) 3 Years ,Homestar Finance,FIXED,150000.0,70.0,0.0,36.0,True,False,False,False,False,True,False,True,1,30,False,False,True,False,4
Fixed Rate Investment Loan (Interest Only),"Fixed Rate Investment Loan (Interest Only) 2 Years (Amounts $150k-$750k, LVR 80%-90%)",Homestar Finance,FIXED,150000.0,90.0,80.0,24.0,True,False,False,False,False,True,False,True,1,30,False,False,True,False,4
Fixed Rate Investment Loan (Interest Only),"Fixed Rate Investment Loan (Interest Only) 4 Years (Amounts $150k-$750k, LVR 80%-90%)",Homestar Finance,FIXED,150000.0,90.0,80.0,48.0,True,False,False,False,False,True,False,True,1,30,False,False,True,False,4
Fixed Rate Investment Loan (Interest Only),"Fixed Rate Investment Loan (Interest Only) 1 Year (Amounts $750k-$1M, LVR 80%-90%)",Homestar Finance,FIXED,750000.0,90.0,80.0,12.0,True,False,False,False,False,True,False,True,1,30,False,False,True,False,4
Fixed Rate Investment Loan (Interest Only),"Fixed Rate Investment Loan (Interest Only) 3 Years (Amounts $750k-$1M, LVR 80%-90%)",Homestar Finance,FIXED,750000.0,90.0,80.0,36.0,True,False,False,False,False,True,False,True,1,30,False,False,True,False,4
Fixed Rate Investment Loan (Interest Only),"Fixed Rate Investment Loan (Interest Only) 5 Years (Amounts $750k-$1M, LVR 80%-90%)",Homestar Finance,FIXED,750000.0,80.0,0.0,60.0,True,False,False,False,False,True,False,True,1,30,False,False,True,False,4
Variable Rate Home Loan (Principal and Interest),"Variable Rate Home Loan (Principal and Interest) (Amounts < $750k, LVR < 70%)",Homestar Finance,VARIABLE,200000.0,70.0,0.0,nan,True,True,True,False,True,False,True,False,1,30,True,True,True,False,3
Variable Rate Home Loan (Principal and Interest),"Variable Rate Home Loan (Principal and Interest) ($150k-$750k, LVR 80%-90%)",Homestar Finance,VARIABLE,150000.0,90.0,80.0,nan,True,True,True,False,True,False,True,False,1,30,True,True,True,False,3
Variable Rate Home Loan (Principal and Interest),"Variable Rate Home Loan (Principal and Interest) (Amounts < $750k, LVR 70%-80%)",Homestar Finance,VARIABLE,200000.0,80.0,70.0,nan,True,True,True,False,True,False,True,False,1,30,True,True,True,False,3
Variable Rate Home Loan (Interest Only),"Variable Rate Home Loan (Interest Only) (Amounts <$750k, LVR 70%-80%)",Homestar Finance,VARIABLE,200000.0,80.0,70.0,nan,True,True,True,False,True,False,False,True,1,30,False,False,True,False,0
Variable Rate Home Loan (Interest Only),"Variable Rate Home Loan (Interest Only) ($750k-$1M, LVR < 70%)",Homestar Finance,VARIABLE,750000.0,70.0,0.0,nan,True,True,True,False,True,False,False,True,1,30,False,False,True,False,0
Variable Rate Investment Loan (Principal and Interest),"Variable Rate Investment Loan (Principal and Interest) (Amounts < $750k, LVR 70%-80%)",Homestar Finance,VARIABLE,150000.0,80.0,70.0,nan,True,True,True,False,False,True,True,False,1,30,True,True,True,False,1
Variable Rate Investment Loan (Principal and Interest),"Variable Rate Investment Loan (Principal and Interest) ($750k-$1M, LVR < 70%)",Homestar Finance,VARIABLE,750000.0,70.0,0.0,nan,True,True,True,False,False,True,True,False,1,30,True,True,True,False,1
Fixed Rate Investment Loan (Principal and Interest),Fixed Rate Investment Loan (Principal and Interest) 3 Years,Homestar Finance,FIXED,150000.0,70.0,0.0,36.0,True,False,True,False,False,True,True,False,1,30,True,True,True,False,5
Fixed Rate Investment Loan (Principal and Interest),Fixed Rate Investment Loan (Principal and Interest) 1 Year,Homestar Finance,FIXED,150000.0,70.0,0.0,12.0,True,False,True,False,False,True,True,False,1,30,True,True,True,False,5
Fixed Rate Investment Loan (Principal and Interest),Fixed Rate Investment Loan (Principal and Interest) 2 Years,Homestar Finance,FIXED,150000.0,70.0,0.0,24.0,True,False,True,False,False,True,True,False,1,30,True,True,True,False,5
Fixed Rate Investment Loan (Principal and Interest),"Fixed Rate Investment Loan (Principal and Interest) 2 Years (Amount $150k-$750k, LVR 80%-90%)",Homestar Finance,FIXED,150000.0,90.0,80.0,24.0,True,False,True,False,False,True,True,False,1,30,True,True,True,False,5
Fixed Rate Investment Loan (Principal and Interest),"Fixed Rate Investment Loan (Principal and Interest) 4 Years (Amount $150k-$750k, LVR 80%-90%)",Homestar Finance,FIXED,150000.0,90.0,80.0,48.0,True,False,True,False,False,True,True,False,1,30,True,True,True,False,5
Fixed Rate Investment Loan (Principal and Interest),"Fixed Rate Investment Loan (Principal and Interest) 1 Year (Amount $750k-$1M, LVR 80%-90%)",Homestar Finance,FIXED,750000.0,90.0,80.0,12.0,True,False,True,False,False,True,True,False,1,30,True,True,True,False,5
Fixed Rate Investment Loan (Principal and Interest),"Fixed Rate Investment Loan (Principal and Interest) 3 Years (Amount $750k-$1M, LVR 80%-90%)",Homestar Finance,FIXED,750000.0,90.0,80.0,36.0,True,False,True,False,False,True,True,False,1,30,True,True,True,False,5
Fixed Rate Investment Loan (Principal and Interest),"Fixed Rate Investment Loan (Principal and Interest) 5 Years (Amount $750k-$1M, LVR 80%-90%)",Homestar Finance,FIXED,750000.0,90.0,80.0,60.0,True,False,True,False,False,True,True,False,1,30,True,True,True,False,5
